,AKT1,ANXA1,ANXA2,APAF1,APC,ARID1A,ATM,AXIN2,BAP1,CARD11,CASP2,CCND1,CDKN2A,CRADD,CRYAB,CTNNB1,CTSD,DLC1,DNMT1,DNMT3A,EPAS1,ERBB2,ERN1,FLT1,FLT4,FN1,FOSL2,GSTP1,HNF1A,HNF4A,HSPA9,HSPB1,HSPD1,IGF1R,IL6,IL6R,INSR,JUN,JUNB,JUND,KDR,KIF1B,L1CAM,LRRK2,MAP2K1,MAPK8,MTOR,MYC,NDRG1,NF2,NFE2L2,PAK1,PIK3CA,PTEN,PTGS1,PTGS2,RELA,RET,RHEB,RNF139,SDHA,SETD2,SFRP2,SHANK1,SLC2A1,SOD2,SRC,STK11,TGM2,TP53,TSC1,TSC2,VEGFA,VHL,Y
155,33.80498377,36.78615114,38.97637789,32.9659866,34.18782139,34.1825343,36.13613719,29.96678967,32.52432022,30.68448885,33.52208004,35.34830099,31.69676519,33.30025,40.96236,36.00578,37.5736,34.86867,35.03827,31.62177,38.38029,31.92753,32.87951,35.88033,31.43064,40.7478,35.81269,33.77525,29.64701,33.06052,37.6148,38.85857,37.04837,36.33376,33.21859,32.96667,34.70162,34.10785,32.87934,34.896,32.82747,34.03483,32.57584,34.71821,33.69534,33.94058,32.88509,34.14074,39.02669,32.88201,36.09838,35.22764,33.86863,38.25746,31.55987,31.80629,33.31125,26.95156,35.95,33.55349,36.3914,33.88353,31.74289,26.41584,34.2572,40.57686,31.05641,32.39978,37.19949,35.875,32.20036,34.11322,38.70021,30.66794,0
156,34.15162435,34.52820129,35.38563677,33.65036423,34.47280423,33.82502875,37.20826269,32.47375372,32.98298534,31.13890139,33.9146673,34.47585142,30.97531814,32.84592,35.59738,36.72925,34.28088,35.81924,35.33908,33.1109,38.17688,32.85074,33.00939,36.7724,35.33424,37.87504,33.45768,33.99845,31.63306,31.48553,35.67835,35.68467,35.10303,35.51138,26.33714,32.42292,35.90193,30.91564,30.6434,33.7188,34.74774,34.09363,28.8554,34.49945,32.6294,33.38444,34.23417,31.26621,37.86754,33.27345,34.44361,33.74936,33.42085,36.4032,31.21126,32.07741,31.84761,28.90414,33.08183,32.92793,35.2707,33.90767,29.64489,30.22266,31.79752,35.13762,30.1244,33.62394,34.66138,33.33985,34.04882,35.52394,39.0633,32.11148,1
157,34.32068093,35.06994121,37.18458197,33.25085216,34.0032916,33.91737962,36.58144824,29.34709987,33.3292746,31.37956124,34.09656616,34.89313932,31.62584442,33.01115,38.66293,36.00966,36.16061,33.81133,35.07401,32.70439,37.65692,33.29502,32.74439,34.70603,32.19416,38.17714,34.76784,36.33529,32.37806,34.06309,36.36138,37.39093,36.76719,35.54387,31.02566,33.18588,34.59252,32.38068,31.92108,34.48544,33.1835,34.00325,28.42034,33.88858,33.20179,33.06941,33.48296,32.65648,39.65475,34.23953,35.645,33.7917,33.44695,36.62402,32.51981,29.87202,33.07514,26.08282,34.4359,33.24595,35.51231,32.932,28.77433,26.81928,34.74626,37.76297,31.75813,33.05126,35.40135,35.04253,32.99442,35.09746,38.8766,32.08989,0
158,34.51743419,35.53521436,36.21380893,32.0455454,33.81753126,33.74156855,35.97447477,29.39743776,33.54357175,30.74492774,33.9564282,36.02072458,31.67198771,32.44889,38.52938,35.47764,35.99435,33.88376,35.35651,32.41983,38.28107,34.26541,32.17116,35.16179,33.50813,37.56258,35.32516,35.861,33.05085,34.36132,36.2885,37.18571,35.8062,35.43608,28.81243,33.19908,35.67079,34.03315,32.53122,35.64536,33.55167,34.05271,30.04778,34.33142,33.70662,31.83163,33.36498,32.95741,40.0207,34.28565,34.14119,34.12747,31.9591,35.43727,32.90716,29.87005,33.18932,25.46054,33.40087,31.51756,36.02027,33.07093,29.28396,28.83085,34.07464,37.92876,31.01651,34.64728,34.60709,33.98799,33.4191,35.36205,39.75855,30.90626,0
159,34.80656107,32.45364869,35.00127895,32.52778455,32.84273265,34.31917283,37.05275704,29.45780682,33.21599261,30.19452568,33.56624986,36.38404786,31.47537895,34.13017,38.06192,35.30672,36.83325,32.39599,34.43877,33.48997,37.33006,33.62865,32.17752,35.04322,32.53107,35.39688,35.40492,35.84578,33.89866,34.18061,36.82064,37.62557,35.61646,36.05236,24.67455,33.69298,35.7533,31.85229,32.36841,35.04867,31.81866,34.43706,26.63239,35.53996,31.3956,31.65637,33.19219,33.4851,39.71967,33.01284,34.83155,32.60964,31.79574,35.27898,30.92626,28.16886,32.94445,20.79409,32.87101,32.53884,35.85047,32.77924,24.38961,25.5287,32.78031,37.75184,32.77405,34.44763,36.14127,32.70201,32.47974,35.27299,39.94624,31.3271,1
160,35.61654559,36.63415288,36.72391907,33.00164715,30.1788314,32.94455876,34.77380338,32.22727905,33.70913229,31.66615315,34.22486248,36.77410474,37.0109904,31.58656,38.7509,35.46868,38.06124,31.53318,35.15957,33.64399,37.521,33.59523,34.30068,33.54435,33.68067,40.69546,37.35454,35.1406,34.20484,34.32158,36.5238,37.81268,36.11635,33.89961,34.23098,34.35735,36.6378,36.45032,34.93821,37.48542,31.31485,34.43996,31.51874,33.18862,35.00286,32.52595,33.4204,32.8672,42.01881,33.63283,34.13982,31.85619,28.71806,32.62036,35.51174,33.17053,34.40947,32.05681,33.55344,30.39399,36.80642,31.17031,31.74419,29.96878,38.01495,38.50589,32.82552,35.27643,38.29856,33.02982,32.08699,35.30551,41.6956,30.96515,1
161,34.63609332,35.26404434,36.42604011,31.99470197,32.87527258,34.20067712,36.31556547,30.3610749,32.84733637,31.23981406,33.20509977,36.53817515,27.3019918,32.82354,39.06808,35.24185,37.1506,34.07064,35.19835,32.56565,37.16699,34.0452,33.20435,33.47675,33.11344,36.13601,35.24277,35.78831,32.26002,34.31255,35.94043,36.71779,35.93317,35.96699,30.58312,33.89763,34.51709,33.3601,32.77243,35.41058,31.27372,34.84794,30.10444,34.18844,33.70524,33.09685,33.43809,33.76133,39.09767,33.48693,34.63214,33.20383,32.17143,36.12823,32.51735,31.61106,33.07861,26.10755,33.52489,32.36573,36.3335,33.25172,29.09817,27.3025,33.4044,37.34648,31.63883,33.00101,35.62121,32.98159,32.82853,35.3652,39.37347,32.85534,0
162,34.61618404,35.56592806,36.99776904,33.44453189,34.39943209,34.49627473,36.36490322,30.24138808,33.13121156,28.70636569,33.35570146,36.55153269,29.11536703,32.50015,39.34625,36.15556,36.54288,34.56144,35.40969,31.83908,38.39118,32.72194,32.37906,35.29639,33.30274,39.00997,36.96152,35.47579,31.69269,30.97659,37.23214,37.79787,36.95583,36.11514,29.31864,33.50395,35.94352,34.49462,33.8329,34.56675,33.70818,35.41503,31.34125,34.47897,34.17573,33.51075,33.0237,34.80746,40.74098,33.34108,36.36767,34.75862,33.51643,37.1176,30.53621,31.092,33.40566,27.37421,34.58109,33.21121,36.71006,32.81194,32.87821,31.26758,34.70762,39.22768,31.92322,33.12298,35.92909,35.36972,33.38039,34.53701,40.57222,32.2787,1
163,34.67478091,36.22410504,36.2560362,32.98192247,33.6086646,34.35774653,36.56121797,30.03035426,32.98998278,30.15066145,33.48598209,36.00845423,31.75750333,32.83865,40.11745,36.17455,36.45972,34.54823,35.32436,31.67275,38.61251,32.84912,33.08448,35.99292,34.23668,38.50168,36.45283,34.28371,31.33867,33.60062,36.93998,38.29725,37.13106,35.88263,29.47928,34.36939,36.2905,35.14121,34.64362,36.74339,33.41775,34.03468,27.23063,34.7206,33.74275,32.60522,33.12043,35.69266,39.88952,33.08606,35.64946,34.57894,32.79605,36.95032,34.31035,31.20474,33.8843,25.71401,33.75341,32.44673,36.47443,33.58067,34.15531,28.13016,34.52436,38.97469,31.6283,33.43778,35.95555,34.27262,32.94056,34.99853,40.47683,31.52947,0
164,34.17948437,34.59242708,35.49289558,33.58061737,34.54453135,35.28765469,37.8340408,31.50531794,32.92721606,32.19981012,33.94187674,34.83622347,31.45112904,31.49733,37.16359,35.87602,35.41112,34.52199,36.7644,32.82259,37.85943,31.25195,33.33603,35.15677,33.44012,37.73236,33.67995,34.06346,29.8567,28.66284,36.16363,36.1411,35.35606,35.60976,30.92269,33.51204,34.36408,31.15459,30.99725,34.03697,34.93046,33.89127,30.22857,34.09117,33.31509,33.70773,34.39027,32.39672,37.93694,33.87111,35.47684,33.91579,33.91813,37.61499,32.03714,30.60007,32.87298,26.39165,33.95545,33.7194,35.01396,34.46663,29.13269,27.37645,32.06448,37.14875,32.00506,33.01805,34.59289,34.90054,33.64906,35.39645,38.05058,33.03129,0
165,34.53742174,35.06465627,36.31406684,31.41524976,33.33110917,33.30143884,34.61780764,29.81320728,34.32398963,30.80067806,33.67365331,36.57911241,33.08642248,32.44624,38.52562,35.68839,38.08761,34.46889,34.91951,32.87181,38.52064,34.33714,31.02683,35.43816,33.81292,38.56854,35.86777,36.83428,35.13587,33.48925,35.62012,38.64375,35.2008,35.02651,29.73626,32.80087,36.34512,33.74928,34.78311,36.23581,33.60883,33.84291,29.93787,34.17436,33.16855,32.07414,33.55807,33.04736,39.66354,34.79205,34.49263,33.66696,31.6762,35.90204,33.03404,29.61807,34.23934,27.90269,33.89092,30.8537,36.91886,32.43318,33.04936,29.25072,33.39907,36.988,31.59812,34.42621,35.52423,34.89301,33.36062,35.89639,39.39024,31.4547,1
166,34.34545902,35.78884762,38.27307087,33.45471556,33.95080037,33.89005313,35.93747831,31.52314806,34.04725434,28.40417791,34.00160043,34.4267999,26.57295965,32.22015,40.73554,35.63905,36.74083,34.6432,35.20139,32.59819,36.79424,35.8256,32.04377,33.39465,32.24282,39.25441,36.45469,35.98797,32.18075,34.4477,36.27479,38.22021,36.78351,35.6156,29.25735,32.50486,34.24806,33.77931,33.1376,35.48779,32.57223,34.51331,33.49375,34.85097,33.30715,33.12226,33.68501,34.3388,39.39239,34.99658,36.00196,34.22484,31.8792,36.54647,29.87957,29.37773,33.1809,28.14145,33.96276,33.21443,36.28358,33.54304,32.22173,30.08338,33.86754,39.82475,32.05826,33.51814,36.75644,35.67458,32.70412,35.3865,36.35501,32.71924,0
167,34.62173205,35.7851801,36.38071151,33.12604094,34.1811585,34.50897688,36.77593342,31.25874475,32.85747964,31.10350807,34.30396619,36.15886201,26.57295965,32.24977,36.28182,36.42124,36.2005,35.47569,35.35059,32.47304,38.9794,33.39628,32.93901,36.37736,34.17364,38.59162,35.5112,35.54696,30.54459,32.0703,36.40492,35.88066,35.49029,35.37865,31.88843,33.34757,35.83844,32.2617,31.58334,34.67417,34.44499,34.35024,27.5107,35.35016,33.96729,33.26335,33.56888,32.33624,39.24024,33.70966,34.46119,34.03866,33.74188,36.7019,31.24523,28.95483,33.64794,28.56309,33.37122,32.08977,35.47491,33.66378,33.80063,25.48242,33.34774,37.06388,31.30663,32.8177,35.52339,33.77323,33.66058,35.41691,41.03082,32.5293,1
168,34.33906161,34.64788065,36.73651612,32.64360727,34.61628336,34.33880525,36.03126363,30.62359329,32.52294843,32.25137144,33.9444376,34.88887067,31.28198088,31.9418,40.29777,35.53452,36.41215,34.4186,33.96744,33.44687,37.19439,33.68875,32.9292,33.48849,32.86116,38.86423,35.13602,35.97294,31.56527,33.56971,37.18013,37.41285,36.77642,34.98415,30.02102,34.35099,34.81629,33.57231,32.69688,34.73454,32.28025,34.12958,34.61723,35.57715,32.78585,33.48067,32.91388,33.06978,37.29937,32.16326,35.15647,34.3962,33.65767,36.36035,30.79714,30.39687,32.98248,24.64447,34.2122,32.25236,34.94431,33.73695,33.4012,29.18293,32.44591,37.76298,32.87842,33.39114,35.42411,34.33944,33.11623,35.74621,37.68511,33.338,0
169,34.43380771,36.18808857,36.34631623,32.67583033,33.08742468,33.38826874,35.56498488,30.25745129,33.92076518,31.67740719,33.48040505,35.59342647,32.67041018,32.01931,38.98716,34.88755,36.71882,33.10563,36.08635,31.99033,36.77437,34.13628,32.36028,34.55702,33.06347,38.22575,35.14646,35.79763,33.75195,34.11554,36.32157,37.68055,36.07971,34.69279,28.74127,33.23242,34.82584,33.14257,33.89721,35.79676,32.56412,34.09155,31.59533,34.33907,33.4522,32.40496,34.02893,31.57611,39.82711,34.1437,34.33444,34.66261,32.30921,35.36049,31.86634,27.44097,33.77628,24.64447,34.03427,32.01984,36.63256,33.40865,28.50021,29.29475,31.73952,38.02661,32.5145,34.26344,35.227,34.54417,33.81385,35.72302,39.24231,32.18815,0
170,34.54646199,35.73709269,36.90281996,33.14282355,33.36585559,34.08720445,35.47645613,29.07012247,32.76569397,31.62456956,34.22784057,35.25171607,31.48087539,33.74984,39.46912,35.26696,37.26282,33.28374,36.30712,31.68731,37.10062,33.24008,32.97309,33.57449,31.65852,37.1642,36.08522,35.25357,32.79308,34.07392,36.89167,37.95486,36.42849,35.33689,31.65615,34.51618,35.096,34.69277,33.689,35.83076,32.6013,34.37311,30.35999,34.84827,33.40821,31.53562,33.34004,33.55206,39.66196,34.14801,35.34749,34.46453,32.42968,37.57667,32.74241,31.16132,33.68802,24.64447,34.26257,32.62659,36.23117,32.99812,28.64148,25.48242,34.42627,38.85948,32.15082,33.56078,35.84413,34.78178,32.52777,34.66026,38.10894,31.28225,1
171,34.60678263,34.63400101,36.73004069,32.87290551,33.4046446,33.85704222,35.86418489,32.50874678,32.93146682,29.96752911,34.00266551,36.90875447,31.44107521,33.46929,37.76997,36.19404,36.16173,34.84301,34.43796,32.82052,38.47459,34.04123,32.75356,35.24021,33.35109,39.90337,34.57232,34.16276,32.3996,35.21343,37.22005,36.79453,37.11077,35.78261,30.90701,34.78002,35.50773,33.3477,31.38686,34.63669,33.67629,34.30877,28.67336,32.96856,34.75024,32.78918,33.98086,31.77128,37.90493,33.86803,34.56373,32.90698,33.41274,36.96615,30.48167,31.35021,33.35368,31.3659,34.05374,32.801,36.78465,33.5221,28.39933,25.48242,33.54502,37.36648,30.49761,32.93253,34.79756,33.60998,31.87314,35.00751,38.71854,31.90567,0
172,34.63077635,36.59887293,38.54984568,32.44177064,33.11058178,34.03366117,36.20943496,30.74664873,32.93145497,31.96578283,34.45267895,36.03564864,32.42566927,32.75962,37.90808,35.38127,37.95195,33.92445,35.54274,32.99955,37.43979,33.02422,32.61416,34.40189,32.31679,39.02512,36.816,35.39727,26.98275,25.1733,36.56427,37.73997,36.40161,35.08283,32.83083,32.46542,34.67371,34.81979,32.7789,35.40477,33.01976,34.85851,32.30173,33.44218,34.50507,33.885,33.27459,33.83417,39.3616,33.51794,35.03293,34.07357,34.26713,35.96517,31.01172,31.98922,34.14496,27.7459,34.58097,32.32207,35.65324,33.59191,32.2539,25.48242,36.2489,38.24973,32.63417,33.65523,37.35754,34.5018,32.82055,35.40778,39.77946,32.28514,0
173,34.49686328,35.69964052,36.43146821,33.94238588,34.82316829,34.14934208,36.5395243,31.97699524,32.71803867,27.82464503,34.73002004,36.58100173,32.11585095,32.65054,38.67506,36.54101,36.78186,34.77568,35.07922,31.73534,38.36265,33.07225,33.31129,36.42073,33.89462,39.42041,35.70284,34.91963,31.26057,33.6792,37.19255,36.7943,35.89901,36.34276,35.78229,34.50197,35.44971,34.66097,33.41495,35.71167,33.88943,34.3767,24.339,33.98892,33.75298,34.06649,33.72058,32.4457,40.55115,33.5573,34.92227,33.49522,33.38382,36.79856,32.63638,31.82695,32.31389,29.89637,33.51147,31.78659,35.50056,33.60608,31.4545,30.51002,33.26634,39.99646,32.01954,34.26077,35.70811,34.77624,33.21663,34.87844,39.61859,32.32059,0
174,34.38360564,34.69564573,35.98389162,32.97548931,34.50203538,33.99254508,36.7630485,28.86234363,32.2260695,30.66210382,33.898241,34.76772833,30.77366674,33.52832,39.95838,35.91127,37.26684,33.5941,34.42815,31.89174,37.04234,33.49258,33.56514,35.38983,32.26673,36.6087,34.69008,36.20682,32.102,34.18334,37.77811,36.90924,37.1838,35.04873,30.22521,34.35808,34.69523,32.02461,30.97593,34.38247,33.40982,34.42748,28.45754,35.68995,32.92157,32.87159,33.56291,33.28008,40.32061,33.84841,35.10051,34.25966,33.75391,36.72289,33.02109,30.41775,32.83231,24.64447,34.25136,33.27873,36.27424,33.36457,28.49009,25.48242,32.46139,39.38016,32.32683,32.70652,37.12325,33.82182,32.9574,34.99687,38.11625,31.49184,0
175,34.29869809,35.82848958,37.30770392,32.80929808,33.11549565,33.77233159,35.07321574,28.53944575,32.8677124,32.32292035,33.20830017,35.44085276,33.68370535,33.33574,37.62583,35.54508,37.80276,34.04357,35.67489,31.21303,37.81606,33.90471,32.4914,34.83472,33.33894,38.91739,35.27433,36.34133,31.72507,30.0051,35.64733,38.73875,36.06747,35.36307,23.18001,32.80285,35.10316,33.76818,33.79773,36.0516,33.36874,34.0439,33.22545,33.65986,33.69222,32.52136,32.86948,33.02358,38.60704,33.56764,34.85067,34.55719,32.23931,36.52887,30.39015,31.34742,33.43537,24.64447,34.40996,31.87428,35.62402,33.15523,32.30438,25.48242,35.20028,37.67237,31.69321,33.77719,35.3029,34.73828,32.54517,34.63635,38.35225,30.98642,0
176,35.05757124,35.98523288,37.43696404,32.60376865,33.8112004,34.13394031,35.31861247,30.15312304,33.84387246,28.8960681,33.84055466,37.6136066,31.98200716,31.12858,37.79607,36.16653,34.66381,34.67105,35.72355,32.20131,39.13826,33.62978,32.86834,35.17642,33.60519,38.71381,35.84644,35.75912,29.2042,25.1733,36.02988,37.34151,35.52103,35.42651,34.47504,31.63572,35.05321,33.3292,32.88849,35.63687,33.84026,34.28743,30.17613,31.69294,34.15589,33.95702,33.8451,33.6478,40.72712,33.58214,34.0218,32.45672,32.89218,37.99666,35.59485,30.11854,33.45578,24.64447,34.58676,32.12573,36.86241,33.34867,32.50477,25.48242,36.50807,35.15898,30.42359,34.28555,34.57504,35.39631,32.93248,35.12781,40.48054,31.79913,0
177,32.55351265,37.5860618,37.63500413,33.61970136,32.7868081,32.37332982,35.77171067,25.45348506,32.51996749,30.11628821,31.8545461,32.43811935,34.08848681,34.9369,40.1879,35.5204,35.4961,32.63648,35.48691,31.85427,35.86338,31.25871,31.0122,32.24347,31.63139,41.84533,33.50234,37.02994,30.33544,32.05792,35.94152,38.7108,36.75353,34.1547,32.12763,32.07497,32.9705,32.34666,33.39908,31.14704,30.9739,32.59838,24.339,34.44101,33.73179,33.33663,32.98942,33.67914,37.17384,33.1042,35.32858,33.2721,33.35177,34.65038,29.74331,31.17902,32.33496,24.64447,36.99696,34.27276,35.40821,32.16275,25.02269,25.48242,33.97705,38.85295,29.93888,31.63124,32.38354,32.04003,32.62658,33.78873,37.41392,31.66344,0
178,34.80782465,36.11119389,37.95375737,33.3168105,33.63292902,34.11884255,36.0080906,32.4523865,33.11520938,31.29584932,33.55130477,35.28208509,31.56708503,32.89828,38.70298,36.3031,37.13549,34.62135,35.74254,32.41718,37.9134,32.66502,32.58415,35.55199,33.43254,38.97082,35.86616,35.47039,27.41874,33.16555,36.59383,38.35448,35.94739,36.21299,29.04315,33.21669,35.22384,35.16798,33.91442,35.0771,33.81176,34.48148,27.80041,34.36421,34.01595,32.19001,34.30048,32.52513,39.93517,33.80118,35.56788,33.8846,32.93922,36.77314,31.73398,33.02287,33.26864,30.10175,34.3422,32.92305,35.75217,34.01015,31.70315,30.34763,34.85694,37.96021,32.31498,33.10439,36.65499,33.34126,32.81059,35.24316,38.72091,32.39461,1
179,34.78740299,35.12081092,35.9572122,33.0467821,34.04890108,33.83379591,37.00893561,31.63647386,32.89515069,31.02739364,33.90312645,37.24466867,29.93069771,31.87461,38.81342,35.8035,35.81579,33.91974,35.37826,32.71217,37.9687,33.57688,34.39589,35.1887,33.74302,38.54526,35.15829,33.76634,33.47622,33.70007,37.66486,36.74006,35.82772,35.95031,29.64267,33.46382,34.92304,34.83429,32.64367,35.15129,33.27932,33.85593,28.53866,35.85095,32.55431,33.70517,32.81197,33.12102,40.53717,33.51366,34.71315,34.12416,32.5942,36.08937,32.20856,31.14709,33.53102,27.72477,32.90914,31.8716,36.40469,33.23246,34.03636,25.48242,34.24055,37.24924,32.62449,33.64364,36.84744,34.98283,34.0481,35.60526,40.53108,32.34561,0
180,34.98382632,34.64892872,38.19684517,32.17004209,33.14309549,33.73976419,35.93781151,29.12640458,33.40452558,31.920307,34.7988601,35.98857109,31.74165081,31.8558,34.50354,35.28633,35.70844,31.83827,36.39602,33.60303,38.75226,32.10887,33.33304,32.99715,28.89508,36.4104,36.30262,33.23928,32.0048,29.90426,37.45152,37.84644,37.90058,33.04331,33.21729,33.41084,32.44556,33.77485,32.85481,34.53398,28.59247,33.97841,28.62467,34.22902,34.77723,33.70532,33.43997,34.7671,40.83245,33.6789,36.24597,35.09726,32.98728,36.87734,34.76607,34.94678,33.56852,24.64447,34.93368,32.47268,37.83034,32.81781,25.02269,25.48242,35.9962,38.54211,33.12709,32.58468,37.23935,33.82151,33.82576,35.13995,40.81516,30.34566,0
