,AKAP1,AKAP10,AKAP12,AKAP13,AKAP14,AKAP4,AKAP5,AKAP7,AKAP8,AKAP9,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAMK4,CAMKK1,CAMKK2,CKS1B,CKS2,DAPK1,DOK1,GIT1,GIT2,LCK,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K5,MAP2K6,MAP2K7,MAP3K1,MAP3K11,MAP3K12,MAP3K13,MAP3K2,MAP3K3,MAP3K4,MAP3K5,MAP3K6,MAP3K7,MAP4K4,MAPK1,MAPK10,MAPK11,MAPK13,MAPK14,MAPK3,MAPK4,MAPK6,MAPK7,MAPK8,MAPK8IP1,MAPK8IP2,MAPK8IP3,MAPK9,MAPKAP1,MAPKAPK2,MAPKAPK3,MAPKAPK5,PACSIN1,PACSIN2,PACSIN3,PAK1,PAK2,PAK3,PAK4,PAK6,PDPK1,PKIA,PKMYT1,PKN1,PKN2,PKN3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKACG,PRKAG1,PRKAG2,PRKAG3,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCD,PRKCE,PRKCG,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKDC,PRKG1,PRKX,PTK2,PTK2B,PTK6,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KB1,RPS6KB2,SH3KBP1,SKP1,SKP2,TAB1,TAB2,TAB3,TEC,WNK1,WNK2,ZAP70,Y
68,34.59969126,33.41409939,31.85256315,35.34222844,21.03897075,20.92292865,30.52045317,30.33114616,32.13038773,36.0312858,25.73577123,27.5562985,34.34560112,32.08629307,30.85772798,31.77059557,31.74780679,33.2662321,31.84814497,35.67192,32.06485,32.94887,34.12347,32.30268,33.63108,35.11846,33.53961,33.44696,33.63706,29.83554,31.77318,34.20337,33.2781,31.85044,34.27834,34.4269,32.69414,33.65955,32.47861,32.35912,31.55791,35.60086,33.52174,29.231,28.01043,32.59021,33.0134,34.13658,31.93306,32.11917,31.69537,33.11996,30.06144,27.7416,34.599,32.47483,33.82713,35.87111,33.49309,33.61743,26.64962,34.03346,28.92964,33.79306,33.56358,24.27501,33.08748,30.3116,34.44245,29.47823,31.00241,33.80612,34.57076,31.24798,33.65158,30.37983,32.12065,31.0872,33.18594,33.10593,20.99503,33.39025,35.95883,26.67445,37.02608,32.14747,32.83191,27.65311,32.52379,33.43081,31.81622,27.82031,32.74407,30.8292,35.15437,32.83577,34.32786,29.91483,32.46625,34.50516,33.6982,26.87586,33.91278,32.91197,35.2812,33.26473,32.73311,34.04392,35.73444,32.19102,31.45176,35.42875,32.85445,29.38484,35.95528,32.62893,32.57451,1
69,34.50444037,32.20779747,33.21718144,34.56405847,21.03897075,20.92292865,28.36365484,31.04273124,34.33172928,34.82752465,21.23015911,21.05826289,33.43168818,33.18664799,30.59714683,30.76740194,32.6971335,32.25364906,30.29211537,33.66284,33.88497,34.12922,33.96707,34.05229,34.6633,36.94594,34.33176,32.74343,31.72131,30.60967,32.61215,31.4807,34.20061,33.69112,31.98254,31.97367,33.33961,34.18946,32.60247,33.28289,31.23121,36.67151,33.12774,30.83363,31.37722,31.92723,33.25195,34.108,24.06753,30.52474,33.98309,32.17058,30.30492,27.97873,35.709,31.39371,32.64454,35.55626,32.46456,32.84759,21.41607,33.63076,30.00543,34.02164,32.95988,30.20667,33.30669,26.51041,34.78214,21.3876,32.18922,36.01413,33.67159,31.26763,33.62594,28.50471,32.56022,28.5647,33.96967,31.4054,24.04581,32.92033,33.59554,20.97998,37.29444,34.40552,31.7794,28.70285,34.18802,33.79744,31.49728,28.94437,33.87139,31.46335,32.28336,31.62991,35.04927,31.40486,31.1301,34.19075,34.21762,31.09922,33.53318,32.93269,34.22529,32.51005,33.5378,32.77503,36.55963,32.8105,31.98706,33.8626,29.21933,30.89974,36.06456,30.49668,33.26162,1
70,35.78338771,34.73445826,31.44784967,36.85457253,20.31087074,20.87496554,25.77513198,28.89812735,31.99782991,36.7370107,26.75114281,18.05744603,34.07557251,33.70259051,30.71344752,29.67704254,32.24176009,33.20810362,31.99834082,35.66976,30.82026,32.69638,33.84735,29.89228,33.28694,34.19622,34.78483,33.88568,33.26115,30.17608,32.57519,32.90018,33.03821,31.3942,32.16526,34.04403,31.61352,35.72543,32.40795,32.46383,32.60785,34.31651,34.08472,34.91985,27.61719,33.00456,33.31893,33.33955,27.14985,32.79169,31.54537,33.78909,31.149,27.71889,35.18162,33.04136,33.45726,35.18067,32.43312,34.69821,22.91504,33.68261,33.00704,34.30478,33.18657,35.7547,32.69295,29.18565,33.87729,31.20408,30.19548,33.53554,36.38466,30.03052,35.27942,29.62345,34.33022,31.09383,32.32313,32.61601,20.62577,32.93003,33.37763,20.57071,37.9146,32.28594,34.7651,30.78852,32.43477,33.73665,30.98066,18.96282,35.31668,29.98101,34.06609,31.24214,35.37888,32.33421,31.14324,35.43105,32.30584,30.61265,33.20301,34.7718,35.88928,34.88564,32.05263,33.55289,36.65987,32.65675,31.37284,36.19258,32.94478,31.52478,37.06742,35.8227,29.45355,1
71,33.76028509,34.38864758,33.03361389,35.38720809,20.31087074,20.87496554,31.01142205,32.03968646,32.3461236,36.46204229,28.29531172,25.26216969,34.63185026,32.9069301,28.60707396,29.26418815,32.12887078,32.64498785,32.27228537,33.65673,31.57685,32.97763,34.15949,28.74422,32.47818,35.63672,33.04261,33.89801,33.34996,31.49842,30.61742,33.85878,31.16556,33.23908,32.90201,34.55283,32.7146,34.71536,32.9643,31.70113,33.15948,36.476,33.80906,32.30283,29.05761,31.83995,33.75487,33.32048,23.73551,32.00271,31.62686,33.70745,29.548,26.08607,34.03026,32.96393,34.27564,34.65638,32.8959,33.80539,27.52082,32.11442,28.53497,32.6895,32.81218,31.14451,31.22168,27.55529,33.81219,31.93962,30.83327,33.88952,34.77517,31.00328,34.38437,29.23218,32.31427,32.00319,33.4625,32.80113,20.62577,33.76066,33.43247,23.15618,36.7767,30.90804,33.19372,29.65628,33.02784,31.94317,31.07345,29.61822,33.8773,29.66774,31.82984,32.56995,35.7982,30.77713,32.80951,36.05069,33.09152,26.29663,31.89649,33.23359,35.78188,33.89829,30.86842,34.05371,36.68334,32.8071,30.35723,37.02577,32.80026,31.63733,36.75452,27.79527,28.94271,0
72,34.24619838,31.90572451,32.80651185,34.38493186,21.03897075,20.92292865,26.89228371,32.29248153,33.442837,35.02215691,24.23422477,30.8775239,33.57199447,33.34038342,28.98689564,30.82841209,33.12606736,33.32891864,29.21183256,33.43776,33.89435,34.14187,34.39569,30.64046,34.41301,36.65449,33.76768,31.85238,32.85591,30.70796,32.84864,32.29337,34.75288,33.27297,32.83693,32.08877,33.14632,34.2839,31.96701,33.384,31.39939,34.8334,33.1456,31.41373,31.59403,30.95914,33.28258,34.76707,23.9431,29.71356,33.39767,31.41454,32.18801,26.91482,35.84909,31.54986,32.97936,34.12886,32.47944,33.10134,26.17431,33.63528,31.90534,34.2484,33.06353,30.74956,34.94054,28.46696,34.81958,21.3876,29.90583,36.16927,34.01013,31.74225,33.25747,29.62878,32.9187,31.01319,33.5882,30.62975,26.48289,32.44324,34.84282,26.61701,36.61297,32.22851,31.41322,27.45681,32.48552,32.17304,31.97301,21.22272,32.71421,30.91688,31.51201,32.02743,33.94463,30.8992,33.62039,35.073,32.92655,28.11361,32.9421,34.34006,32.27121,33.60834,33.83484,32.54908,35.45871,33.34427,32.93187,32.58167,30.64961,30.57089,35.10307,29.21198,31.43894,1
73,34.54744592,34.44339404,31.34650231,35.87870956,21.03897075,20.92292865,27.63247758,33.3815581,32.08402214,37.55314707,21.23015911,31.17559346,35.25162096,30.38974382,25.30647507,27.35562667,32.13690184,33.66954977,33.6146715,30.65663,22.17139,32.61781,33.9309,23.02779,34.17731,34.22949,33.94862,33.36129,31.34231,32.19676,32.17069,33.93801,34.13201,31.69571,33.54923,34.39931,32.87633,34.6343,34.97584,31.72136,32.82349,34.82593,34.62842,33.44156,31.51539,32.24496,33.50801,32.84112,26.10477,31.54917,30.7066,34.24339,30.62592,21.31822,32.74942,33.98257,35.91495,34.25076,34.27222,33.74178,21.41607,35.1862,25.95378,35.49979,34.44259,25.92378,34.27793,29.56494,34.94342,33.90406,31.16509,33.54714,34.89526,28.49446,35.29021,31.48374,34.32408,32.50686,34.4852,34.94676,20.99503,35.467,36.63221,20.97998,38.20831,32.32319,33.92338,28.97529,34.26561,35.28643,33.95181,21.22272,35.46418,29.59623,31.77487,33.13992,34.54892,29.99474,30.78923,35.65053,33.87667,20.88871,32.46956,32.96767,35.5844,33.79385,33.08796,33.19578,38.12013,31.72099,30.4575,36.80149,33.51233,32.95821,37.20312,27.86141,33.15884,1
74,34.05799522,34.31083925,31.82498195,35.62786575,21.03897075,23.1853963,30.2720436,33.01506034,33.37945331,35.80440633,28.42050866,26.68048517,33.57329259,32.79991603,30.40022605,30.39643462,32.30638597,33.72079131,31.64196756,33.42343,31.61559,33.44555,33.77458,31.45575,33.78688,35.49416,33.18634,33.41995,32.90381,31.00624,31.20489,32.83961,32.68912,32.23639,32.79506,33.991,32.66101,33.87314,32.63696,31.6111,32.73,34.7221,34.15719,30.07547,29.93942,32.03311,33.88531,33.90095,20.8447,31.6994,31.70453,33.12662,28.47164,26.20252,33.91596,33.32367,33.89711,35.75184,32.86233,33.12314,27.74175,33.36732,29.7742,34.062,33.58057,29.95879,32.77069,28.51743,34.17351,29.47332,29.40465,34.41455,33.94416,29.51065,33.34065,29.09221,32.39497,31.24664,33.12511,32.98806,20.99503,33.79603,35.85432,20.97998,37.25006,33.56053,33.15166,30.53223,31.92173,33.27759,30.51573,27.93539,32.22709,30.7768,31.04081,30.53582,34.90971,28.86854,33.0579,34.15016,33.61049,29.83784,32.73227,30.99657,35.11057,33.86139,32.49034,33.72733,37.21795,31.76335,30.80147,35.95904,32.22129,30.50209,36.72828,26.67427,31.44789,0
75,33.57321813,34.35244956,32.76181157,35.52015604,20.31087074,20.87496554,24.9104109,31.24507101,34.14146709,35.00377129,22.88136,25.64430121,34.36746352,33.67068374,31.14291455,31.36201382,33.04860043,33.81655051,33.25322497,33.52712,33.36677,34.02467,35.12693,29.01136,35.04645,35.83982,33.59832,32.61463,33.02529,31.78753,31.36076,32.66279,34.46308,34.71003,31.33396,33.54962,33.48683,33.5679,32.25773,34.29484,31.97414,37.17206,33.54903,30.45264,32.44661,31.92691,32.95737,34.96219,22.73467,32.38388,33.11002,33.01839,30.28902,25.06422,34.30216,33.5134,33.33234,35.72969,33.62374,33.17742,18.17544,33.71945,28.57152,34.05995,33.99915,25.16668,32.89781,25.34624,33.68594,24.14883,33.05907,35.63802,34.08746,32.16314,34.29682,28.24193,31.4595,33.76118,35.03724,31.76164,20.62577,33.77544,33.64674,20.57071,37.7409,32.51699,33.15711,27.48728,33.30346,33.04898,32.7806,25.35749,32.35772,28.15654,27.95844,31.88427,35.33085,32.7892,32.3836,35.57247,31.8477,27.1495,32.23895,33.57237,34.57763,33.4276,33.01309,34.65062,37.1583,33.26068,31.25863,34.46239,31.42153,30.66884,36.27422,27.50263,29.5284,1
76,33.50575038,32.71727799,32.35499917,36.12309042,28.73925195,24.78616976,28.48978915,30.96655778,32.46005306,35.5896483,29.05861182,26.7452832,33.73738689,33.22888009,30.7495211,29.53963883,32.11005132,30.28390939,30.42474533,34.23971,32.72286,33.85694,33.44728,31.43071,33.47345,34.70693,33.54601,32.32028,33.11161,31.00602,31.39319,32.578,33.58418,32.87468,32.3121,32.55267,33.41185,34.27956,32.29104,33.61381,31.55739,35.12632,33.7878,31.12999,30.90921,31.71768,33.1462,34.50035,28.33941,30.4429,32.38486,32.50293,30.17632,25.63363,34.05432,31.76479,33.07816,33.94661,32.36403,32.81045,27.62661,33.22254,31.17533,32.99545,32.89132,29.61517,34.15257,29.8831,33.49204,29.50699,29.27365,34.91179,34.19544,32.25905,33.29596,27.94361,32.01238,30.07909,33.81292,32.08843,23.68971,32.15504,33.4501,22.92821,37.4535,32.34718,32.37807,30.78787,32.39063,33.58119,34.0989,26.93936,32.95788,31.85712,33.75063,31.70437,34.00295,33.37582,32.82036,34.87351,33.81027,28.86895,33.52064,34.86832,34.77077,33.17441,32.76428,34.25154,35.91593,31.81861,31.02139,34.8858,30.82292,31.17997,35.87675,30.86736,32.60366,1
77,34.92806153,33.96565014,34.80355602,36.00803455,21.03897075,20.92292865,29.92140156,31.91767012,34.1936318,35.09281111,21.23015911,21.05826289,33.70467372,32.45262641,30.96099489,28.78750597,32.85343911,29.07934371,31.45748318,33.32961,32.44527,34.51476,33.52128,31.30704,34.70005,35.12115,31.93945,34.52454,33.19269,25.95435,33.74475,32.73704,30.80077,32.9333,34.25593,34.01446,32.04318,33.18354,33.52806,31.47258,31.33677,35.25021,34.72848,32.06632,24.86766,32.37316,33.5619,35.33285,20.8447,30.02246,32.33247,33.34837,28.41186,29.06613,33.01345,33.63916,32.84934,34.45431,31.97665,34.09437,26.02512,32.22753,33.69208,34.37373,34.2043,29.97543,33.2656,21.16752,34.50043,30.65081,30.78711,35.06081,33.50837,30.32369,34.52536,31.1746,32.1701,31.05754,33.80009,33.93496,20.99503,34.06901,33.41504,20.97998,37.42678,32.01402,31.81972,31.49043,32.21583,31.6005,32.61876,24.9098,34.25705,28.54794,33.15011,33.15001,34.75591,30.5893,32.38453,35.64151,33.77576,29.40978,33.48413,34.21356,35.41238,34.65717,33.78661,34.84123,38.27029,31.5728,31.1851,35.54976,31.37102,33.16601,35.99366,20.62683,24.03102,1
78,34.53977337,33.50939298,32.97261994,35.44531797,23.67115783,22.75495508,28.6618297,30.44637069,32.67166988,35.49743563,27.2032934,27.84891944,32.6832345,32.92167271,28.8877157,29.69890163,32.20079177,33.13038033,29.40007973,34.42649,31.79162,32.9929,34.24246,29.07954,32.96979,35.11092,32.78966,33.19456,33.61465,31.00324,32.46276,33.41061,33.31855,32.55648,33.7483,33.72506,32.47758,33.38836,32.03952,32.8604,31.72621,34.64713,34.32033,32.0086,30.18611,30.96184,32.85407,34.57042,27.16869,31.53259,31.7155,33.15193,32.54603,30.34197,35.29406,32.78466,32.88509,34.64588,33.19368,33.51324,28.50307,32.71004,30.92781,33.90931,33.16821,31.32947,32.81243,27.32962,33.97066,28.61953,30.33079,34.93527,34.34156,30.9349,33.66426,30.90102,32.66654,31.17224,33.2979,31.82615,20.99503,33.16466,34.7107,25.1334,36.65249,30.40028,32.68719,29.40254,32.9308,32.36494,31.93918,25.26356,32.56152,31.80444,33.06039,31.98189,34.03928,32.56222,33.17828,34.72184,33.32833,27.21905,33.04225,33.19547,34.38232,33.15992,32.66941,33.1695,36.45772,32.60812,31.3564,34.99837,31.743,30.71969,35.58829,28.05643,30.74824,0
79,32.99144976,32.9027308,33.1627689,35.40813964,20.31087074,20.87496554,27.96620879,29.8937609,32.36408312,35.58336793,24.56091095,28.39598415,35.88165067,32.99361237,29.00868756,31.59381464,32.68376544,34.1408077,32.54809024,33.02025,34.6045,33.42809,33.39644,28.45002,34.98137,37.10083,33.20916,32.0007,30.98036,30.71255,31.17578,31.17097,33.5068,33.61913,31.1441,34.08635,32.28932,34.40771,32.53075,34.56992,32.02281,36.81026,34.56094,27.47637,31.95795,30.04416,33.24491,35.24775,20.47592,32.30361,34.79552,32.20815,29.18412,27.04243,35.68086,32.59722,34.02558,35.51026,33.06263,33.22355,25.64538,34.37738,32.93757,36.22777,33.39562,32.98936,33.16817,25.28889,34.21805,30.42222,32.84208,35.21888,34.16681,31.91306,33.21136,28.92599,30.89792,31.99482,34.18712,33.01872,20.62577,33.25397,33.44222,27.84415,37.24672,34.82534,33.19913,28.35105,32.59508,31.40071,32.24446,26.53317,32.79733,29.75656,28.2196,31.92916,35.5452,31.20348,30.90504,35.72808,33.10046,22.71454,32.9523,33.01559,34.83766,33.20127,34.36996,35.71882,36.13541,34.65951,32.21322,35.12205,31.35181,31.68557,35.47329,30.85819,30.46613,0
80,33.47631954,33.86833758,33.25088838,36.16008557,20.31087074,23.4769009,28.69446642,32.01361302,33.03554982,35.47706254,26.50353902,26.60874223,34.24295247,32.40942049,29.97752672,31.60081991,32.03388689,32.14184851,29.87109732,33.37492,31.25292,33.92267,35.44235,28.34254,34.08463,35.1224,34.47244,33.26815,32.59199,31.55075,32.61178,32.6997,33.27957,32.85403,33.01894,33.41733,33.18862,34.762,32.29333,34.74204,32.23429,35.52436,34.59172,33.52084,31.51789,31.02198,32.85419,34.90239,26.26193,31.15065,32.21214,33.44412,31.4843,25.39927,35.16662,32.29939,33.37397,34.95269,32.20967,33.35231,25.38138,34.08942,32.10536,33.4342,33.39406,30.79745,32.52599,26.08965,33.743,26.46143,29.2274,35.1764,34.87056,32.72864,34.36716,30.39139,32.79271,30.70288,34.19402,31.98315,20.62577,33.01132,34.41889,24.69156,37.31596,31.98854,32.72932,28.76596,32.19112,31.19568,32.86996,27.40471,32.49716,29.67368,32.21133,33.46961,34.36401,34.2965,32.50766,36.02602,32.63161,26.07518,31.99742,34.12966,34.15127,34.00579,32.59722,33.9562,36.20368,32.02071,32.72475,35.07477,31.51086,30.6596,35.63498,31.23742,29.78979,1
81,31.73600796,34.43580278,33.62779485,34.62115179,21.03897075,20.92292865,29.58934869,33.32816049,31.58889137,36.46166578,32.57309826,30.17166635,34.57046875,33.52974389,32.54542476,23.71732652,32.10187063,31.20287903,25.61802352,33.55484,33.0237,32.61111,33.95089,29.93207,32.74891,35.23033,33.86075,33.17181,34.92161,31.2604,30.71953,33.45314,30.48678,32.0753,32.94185,33.88691,33.13697,34.28848,32.2317,29.16994,32.15195,33.65141,34.2026,34.0175,29.09383,30.35918,33.01008,34.18526,28.63874,32.31876,30.82437,35.00637,32.17476,21.31822,33.4892,32.98282,34.89207,34.64582,32.08647,32.84772,24.68569,33.95523,28.48673,34.28521,34.12332,28.40446,33.77635,29.23258,34.07647,24.70666,21.25388,34.59952,34.94631,30.36208,33.72503,30.15964,31.41653,30.19393,33.23219,33.63353,20.99503,33.72327,35.00947,20.97998,37.41953,29.25077,34.42399,30.83322,34.41975,32.59661,30.22278,21.22272,34.92986,28.64602,35.31749,33.29476,34.58681,32.0314,33.61701,36.71946,33.0324,29.51515,34.5156,32.07857,33.95973,33.62505,33.28476,33.78369,36.4921,32.44886,30.45591,36.70316,33.08918,29.71767,37.10459,28.27778,29.855,1
82,32.36124453,33.47242068,33.57731544,35.13858731,21.03897075,20.92292865,31.69460146,34.3151309,30.1085521,36.35077267,21.23015911,21.05826289,34.51553652,31.28285373,25.59238894,29.76837202,29.96862674,34.16496028,34.76867779,33.82653,31.41463,34.06417,33.58217,29.82302,32.99623,35.05969,33.94728,32.25594,31.40858,30.27849,29.30411,33.4626,32.02879,32.10663,34.17169,35.21892,31.32527,34.28328,33.24761,30.43559,33.62057,34.63358,34.92595,35.32471,20.83548,32.82756,34.5355,35.69423,20.8447,32.32556,33.19841,33.91721,20.53624,21.31822,31.86932,34.85491,34.59194,34.84852,33.01288,33.53615,21.41607,34.20206,21.19547,34.17857,35.11104,29.87974,33.92871,27.11815,33.96585,31.93668,27.95887,32.96891,33.57948,27.58476,34.66144,31.07976,33.30871,31.05938,33.67004,32.73661,20.99503,34.6229,37.82004,20.97998,38.51334,33.01937,33.77808,29.8196,32.78518,32.92477,32.00107,21.22272,34.30253,29.77566,32.34224,34.11825,35.18813,32.96021,28.77592,36.28278,33.33605,20.88871,34.24536,30.35916,36.25064,34.19264,31.62287,34.7153,37.6548,32.98498,30.25938,37.84885,33.96001,31.28233,36.00002,31.88182,29.75583,0
83,34.21287731,33.31344226,32.89534215,35.5615869,21.03897075,23.14720845,29.08119339,30.39080843,32.8937375,35.37222426,28.58377048,28.08322068,33.12665636,32.81147891,29.58782349,30.29692779,32.21414141,32.88614033,33.16495096,34.02164,32.27122,33.60174,34.56848,30.63418,33.87357,35.79366,34.16138,33.67072,33.68778,30.73375,31.56003,32.32669,33.67835,33.45246,33.98003,34.02384,32.96238,32.51421,31.91229,32.00327,31.41098,35.36693,34.91708,30.60227,31.51488,32.35903,33.2576,34.39715,20.8447,32.17238,32.1451,33.17534,29.4654,30.53677,34.78007,33.22676,33.52181,35.29837,33.77173,32.9611,28.86287,33.89252,30.71419,34.58208,33.58996,26.23409,32.85039,24.13595,34.49607,31.12371,31.29428,35.11385,34.67574,30.15102,32.77295,29.93832,33.13219,30.5722,34.10681,31.64209,20.99503,33.66728,34.99831,29.8458,37.3951,30.57358,33.1721,27.77939,32.98894,32.5038,31.53797,29.48057,33.4644,30.48941,32.16789,31.98243,35.4045,31.67302,32.78184,35.32067,33.38713,27.86989,33.60768,32.87593,34.57478,34.54811,33.15479,33.63968,37.2499,32.53105,31.16669,34.66999,32.73443,32.10822,36.45155,28.59132,31.38687,0
84,33.57413705,33.78205257,33.54961999,35.76392418,25.42725236,20.92292865,28.91223255,31.57984226,32.02947117,35.08615899,26.19980853,27.16140795,33.93389102,32.86694674,30.61175428,29.80693413,32.46507968,33.47214056,32.07652291,33.30468,31.58636,32.72571,33.91653,30.81431,33.93835,35.11934,32.76949,33.59798,32.75932,31.13101,31.13035,32.81612,33.13983,32.13325,32.95467,33.94121,32.64837,34.43918,32.85198,32.65983,32.46625,34.55396,34.83978,32.34957,29.22394,31.71073,33.21175,34.53126,23.50137,31.83738,32.4544,33.16193,30.51484,24.80353,32.56228,33.25169,33.51329,35.04492,33.0391,33.73635,28.23625,33.11502,29.68332,34.01545,33.3723,30.83246,32.68218,26.27462,33.61837,28.75502,29.18853,34.53615,34.27183,30.44615,33.94312,30.92587,33.14474,32.43983,33.7576,33.36587,23.50987,34.11891,34.22346,20.97998,37.64797,32.36109,32.60066,30.7586,32.29955,32.26,30.77823,25.97201,33.17316,31.20607,30.16917,32.0119,34.5637,32.88968,33.54563,35.00469,32.68111,26.64402,32.0729,33.03286,35.24898,33.6411,31.97012,33.26963,37.38462,32.50677,31.42502,36.22592,32.50516,30.37056,36.34714,29.17299,30.4071,0
85,34.6198006,34.42285295,33.32146308,35.29768441,21.03897075,20.92292865,29.54525626,33.22490033,32.34007009,35.17794864,21.23015911,21.05826289,33.24844228,32.28533024,30.34432638,30.27186019,32.36759184,33.38404744,32.77102533,33.53114,32.18413,32.5433,35.65154,32.07543,32.9982,35.3241,34.32173,34.27681,32.9784,28.42866,32.19437,32.57798,30.36181,30.62665,34.29249,34.09611,32.5266,32.02753,32.32694,32.51678,31.85283,35.80457,34.63524,32.6136,29.96645,32.05456,32.70693,34.56963,20.8447,31.81729,33.75026,33.68205,32.83318,21.31822,32.88731,33.81807,33.88708,34.29606,32.62319,33.13929,21.41607,32.46881,30.94182,33.63976,34.64392,32.06724,33.4232,21.16752,34.79511,31.28647,29.2311,34.20495,35.17181,28.84552,33.94269,31.16168,33.62631,31.66976,34.56067,32.21147,20.99503,34.42876,34.08115,20.97998,37.84786,32.55125,33.20236,31.9499,33.85085,32.82753,31.98832,21.22272,32.50676,31.41205,33.43622,31.21726,33.83784,24.88713,33.1986,35.31185,33.3318,28.33238,34.76676,32.19236,34.9195,33.01351,32.50513,32.82551,37.58499,33.5346,31.1885,36.04299,32.49486,30.82505,36.15063,27.94651,28.80787,0
86,33.6742381,34.07287265,33.2242396,35.34282066,26.15926451,20.92292865,29.22021462,31.74433561,32.87059262,35.66857897,27.16320217,27.24458544,34.33049542,32.67325615,28.8751014,29.59125441,31.91305473,33.38054679,33.1410294,33.91701,31.47382,33.39045,34.88484,31.3017,34.15564,35.2091,33.5962,33.82585,32.50731,30.13933,31.26971,33.00227,32.71699,32.29692,33.20668,33.88681,32.61933,34.46322,32.54754,31.79014,32.45526,35.09261,34.56848,32.77396,29.47995,31.94426,33.55086,34.54589,20.8447,31.7543,32.61205,33.26379,29.71087,25.35919,33.97088,33.02438,33.44785,35.14772,33.01095,33.42155,25.01687,32.92774,29.94902,34.83369,34.12344,30.44281,32.42056,25.77811,33.92311,28.92157,31.08098,34.3231,34.19298,30.80982,33.81249,30.52395,32.85364,31.14668,33.72699,32.76144,20.99503,33.85257,33.76049,20.97998,37.59667,32.62044,32.78563,29.39986,32.11521,32.38197,30.82346,28.12914,33.89742,30.18185,30.88586,33.10487,34.98949,30.48872,32.92683,35.24591,33.54128,28.09985,32.35236,31.50842,34.83283,33.7673,32.02981,33.69053,37.73512,32.55228,31.06417,35.45232,32.16229,31.42591,35.92463,26.65897,30.99225,1
87,34.68555331,33.48866535,34.49356698,35.96887059,21.03897075,20.92292865,29.30387303,31.58338992,34.0147202,35.41590615,25.93364037,27.34089802,33.60985128,33.33579837,31.05811958,31.53099143,31.83753892,33.54382273,31.8477538,34.2672,31.88209,33.10944,33.65448,31.09047,34.97041,35.19185,33.77225,33.50636,32.68981,29.53511,31.60594,32.54612,32.21109,32.66982,31.388,33.62229,33.0123,33.4086,32.38084,31.91361,31.91553,36.82002,33.89215,32.65437,29.35769,31.78144,33.45201,33.3404,27.55114,31.1607,32.64941,33.05091,30.90399,29.42839,33.95367,32.41013,33.49092,34.16318,32.30916,33.85469,30.58338,33.2369,30.1095,34.28573,34.5358,32.21717,33.93795,27.85691,33.79035,30.10086,30.65495,35.06545,34.93522,31.1049,33.28834,29.92091,32.05771,30.68748,33.57909,32.32746,20.99503,33.60541,33.93852,23.20972,38.22198,33.21723,33.39115,32.11544,33.19839,32.63614,31.48861,25.1625,34.14595,32.33677,31.53755,31.57716,35.16402,32.00136,33.80378,36.13774,32.96387,28.79968,32.84008,32.50111,34.62647,34.95194,32.48948,33.20407,37.4617,32.59555,31.10756,35.29784,31.4879,32.70184,36.2683,29.38277,29.80258,0
